NO,UP3,ULP,PENYULANG,ALAMAT,NOMOR_GARDU,NOMOR_TIANG,PHASA,DAYA_KVA,MERK,BEBAN_NOMINAL_AMPERE,JUR_X1_A,JUR_X2_A,JUR_X3_A,N_A_A,JUR_X1_B,JUR_X2_B,JUR_X3_B,N_A_B,BEBAN_REAL_AMPERE,Persentase_BEBAN,TEG_PANGKAL_X1_A,TEG_PANGKAL_X2_A,TEG_PANGKAL_X1_B,TEG_PANGKAL_X2_B,TEG_UJUNG_X1_A,TEG_UJUNG_X2_A,TEG_UJUNG_X1_B,TEG_UJUNG_X2_B,TEG_TM,FREK,TANGGAL,JAM,PETUGAS,KETERANGAN
502,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U041,1,50,VOLTRA,227.27,34.80,34.20,,3.70,,,,,69,0.30,218.70,,,,213.70,,,,19.43,50.00,2020-05-08,18.52,YULI PUSPITO/HERY SUGIYANTO,
503,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U061,1,50,B & D,227.27,103.00,67.10,,102.00,,,,,170.1,0.75,218.00,,,,213.00,,,,19.36,50.00,2020-05-08,19.00,YULI PUSPITO/HERY SUGIYANTO,
504,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U082,1,50,B & D,227.27,38.80,42.60,,44.40,,,,,81.4,0.36,217.00,,,,212.00,,,,19.27,50.00,2020-05-08,19.07,YULI PUSPITO/HERY SUGIYANTO,
505,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U082-U010,1,25,MORAWA,113.64,22.50,6.80,,15.40,,,,,29.3,0.26,221.00,,,,216.00,,,,19.63,50.00,2020-05-08,19.14,YULI PUSPITO/HERY SUGIYANTO,
506,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U082-U026,1,25,MORAWA,113.64,29.70,27.00,,4.70,,,,,56.7,0.50,216.10,,,,211.10,,,,19.19,50.00,2020-05-08,19.22,YULI PUSPITO/HERY SUGIYANTO,
507,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U082-U036,1,25,COOPER,113.64,30.40,29.00,,0.00,,,,,59.4,0.52,217.10,,,,212.10,,,,19.28,50.00,2020-05-08,19.29,YULI PUSPITO/HERY SUGIYANTO,
508,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U095,1,25,MORAWA,113.64,29.00,30.40,,15.20,,,,,59.4,0.52,218.00,,,,213.00,,,,19.36,50.00,2020-05-08,19.41,YULI PUSPITO/HERY SUGIYANTO,
509,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U113,1,25,MORAWA,113.64,25.10,11.00,,2.00,,,,,36.1,0.32,218.50,,,,213.50,,,,19.41,50.00,2020-05-08,20.02,YULI PUSPITO/HERY SUGIYANTO,
510,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U135,1,50,B & D,227.27,14.40,69.30,,58.10,,,,,83.7,0.37,204.40,,,,199.40,,,,18.13,50.00,2020-05-08,20.12,YULI PUSPITO/HERY SUGIYANTO,
511,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U162,1,25,COOPER,113.64,12.50,9.40,,12.20,,,,,21.9,0.19,214.00,,,,209.00,,,,19.00,50.00,2020-05-08,20.20,YULI PUSPITO/HERY SUGIYANTO,
512,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U168,1,25,COOPER,113.64,3.70,8.40,,4.70,,,,,12.1,0.11,220.00,,,,215.00,,,,19.54,50.00,2020-05-08,20.26,YULI PUSPITO/HERY SUGIYANTO,
513,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U186,1,25,COOPER,113.64,9.70,19.90,,11.20,,,,,29.6,0.26,221.00,,,,216.00,,,,19.63,50.00,2020-05-08,20.37,YULI PUSPITO/HERY SUGIYANTO,
514,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U123-S007,1,25,MAJINTRA,113.64,20.50,32.50,,10.80,,,,,53,0.47,207.00,,,,202.00,,,,18.36,50.00,2020-05-11,18.45,YULI PUSPITO/HERY SUGIYANTO,
515,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U125-T008,1,50,TRAFINDO,227.27,23.10,33.40,,9.30,,,,,56.5,0.25,220.00,,,,215.00,,,,19.54,50.00,2020-05-11,19.00,YULI PUSPITO/HERY SUGIYANTO,
516,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U140-T006,1,25,COOPER,113.64,10.00,18.20,,17.50,,,,,28.2,0.25,200.00,,,,195.00,,,,17.73,50.00,2020-05-11,19.09,YULI PUSPITO/HERY SUGIYANTO,
517,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U158-B006,1,25,COOPER,113.64,8.30,24.20,,1.40,,,,,32.5,0.29,229.00,,,,224.00,,,,20.36,50.00,2020-05-11,19.19,YULI PUSPITO/HERY SUGIYANTO,
518,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U158-T011,1,25,COOPER,113.64,27.20,11.90,,16.50,,,,,39.1,0.34,212.00,,,,207.00,,,,18.82,50.00,2020-05-11,19.30,YULI PUSPITO/HERY SUGIYANTO,
519,CILACAP,GOMBONG,GBG 10,,,GBG10-384-U169-T012,1,25,COOPER,113.64,24.70,8.80,,15.10,,,,,33.5,0.29,204.00,,,,199.00,,,,18.09,50.00,2020-05-11,19.48,YULI PUSPITO/HERY SUGIYANTO,
520,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T013,3,100,STARLITE,454.55,57.50,20.50,52.70,0.00,,,,,130.7,0.29,376.60,363.50,,,375.10,362.50,,,19.40,50.00,2020-05-12,09.38,YULI PUSPITO/HERY SUGIYANTO,
521,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T013,3,160,UNINDO,727.27,91.00,104.00,90.50,8.30,,,,,285.5,0.39,396.20,393.30,,,395.20,392.30,,,20.71,50.00,2020-05-12,09.43,YULI PUSPITO/HERY SUGIYANTO,
522,CILACAP,GOMBONG,GBG 06,,,GBG06-052,3,100,TRAFINDO,454.55,59.60,46.10,69.10,62.90,,,,,174.8,0.38,406.10,390.50,,,405.10,389.50,,,20.90,50.00,2020-05-12,09.55,YULI PUSPITO/HERY SUGIYANTO,
523,CILACAP,GOMBONG,GBG 06,,,GBG06-053-S004,3,160,TRAFINDO,727.27,42.20,63.30,68.40,28.90,,,,,173.9,0.24,405.40,403.40,,,404.40,402.40,,,21.22,50.00,2020-05-12,10.00,YULI PUSPITO/HERY SUGIYANTO,
524,CILACAP,GOMBONG,GBG 06,,,GBG06-056,3,160,TRAFINDO,727.27,83.90,84.90,91.20,32.60,,,,,260,0.36,393.70,395.30,,,392.70,394.30,,,20.70,50.00,2020-05-12,10.07,YULI PUSPITO/HERY SUGIYANTO,
525,CILACAP,GOMBONG,GBG 06,,,GBG06-057,3,50,B & D,227.27,42.40,40.60,34.00,32.60,,,,,117,0.51,384.50,381.00,,,383.50,380.00,,,20.08,50.00,2020-05-12,10.12,YULI PUSPITO/HERY SUGIYANTO,
526,CILACAP,GOMBONG,GBG 06,,,GBG06-058,3,100,STARLITE,454.55,69.20,21.00,10.50,28.00,,,,,100.7,0.22,378.10,385.90,,,377.10,384.90,,,20.04,50.00,2020-05-12,10.17,YULI PUSPITO/HERY SUGIYANTO,
527,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B004,3,160,TRAFINDO,727.27,57.10,114.10,97.80,53.50,,,,,269,0.37,401.90,402.70,,,400.90,401.70,,,21.11,50.00,2020-05-12,10.27,YULI PUSPITO/HERY SUGIYANTO,
528,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B005-S002,3,160,STARLITE,727.27,79.50,79.70,72.40,13.50,,,,,231.6,0.32,403.60,406.70,,,402.60,405.70,,,21.26,50.00,2020-05-12,10.35,YULI PUSPITO/HERY SUGIYANTO,
529,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B003-S003,3,250,STARLITE,1136.36,15.70,15.00,11.50,6.50,,,,,42.2,0.04,408.00,403.20,,,407.00,402.20,,,21.28,50.00,2020-05-12,10.40,YULI PUSPITO/HERY SUGIYANTO,
530,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B010,3,160,SCHNEIDER,727.27,77.10,57.70,106.40,15.10,,,,,241.2,0.33,404.30,402.10,,,401.30,401.10,,,21.10,50.00,2020-05-12,10.52,YULI PUSPITO/HERY SUGIYANTO,
531,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B014,3,160,UNINDO,727.27,106.50,45.50,102.60,53.10,,,,,254.6,0.35,409.50,401.80,,,408.50,400.80,,,21.28,50.00,2020-05-12,11.00,YULI PUSPITO/HERY SUGIYANTO,
532,CILACAP,GOMBONG,GBG 10,,,GBG10-073-S001,3,100,SINTRA,454.55,22.30,51.50,54.90,9.90,,,,,128.7,0.28,396.90,309.90,,,394.90,308.90,,,18.51,50.00,2020-05-12,11.15,YULI PUSPITO/HERY SUGIYANTO,
533,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T022,3,160,TRAFINDO,727.27,129.00,77.90,93.80,36.70,,,,,300.7,0.41,403.30,401.40,,,402.30,400.40,,,21.11,50.00,2020-05-12,13.15,YULI PUSPITO/HERY SUGIYANTO,
534,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T026,3,200,B & D,909.09,123.50,117.40,36.40,38.40,,,,,277.3,0.31,405.00,405.30,,,404.00,404.30,,,21.26,50.00,2020-05-12,13.23,YULI PUSPITO/HERY SUGIYANTO,
535,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T034,3,160,TRAFINDO,727.27,82.00,69.20,69.10,9.30,,,,,220.3,0.30,404.30,394.20,,,403.30,393.20,,,20.95,50.00,2020-05-12,13.30,YULI PUSPITO/HERY SUGIYANTO,
536,CILACAP,GOMBONG,GBG 02,,,GBG02-081,3,160,TRAFINDO,727.27,82.00,65.50,59.50,27.80,,,,,207,0.28,403.80,402.50,,,402.80,401.50,,,21.15,50.00,2020-05-12,13.40,YULI PUSPITO/HERY SUGIYANTO,
537,CILACAP,GOMBONG,GBG 02,,,GBG02-082-S004-T001,3,200,TRAFINDO,909.09,0.90,4.20,3.10,3.40,,,,,8.2,0.01,408.30,405.70,,,407.30,404.70,,,21.36,50.00,2020-05-12,13.45,YULI PUSPITO/HERY SUGIYANTO,
538,CILACAP,GOMBONG,GBG 02,,,GBG02-082-S007,3,160,TRAFINDO,727.27,25.90,15.30,22.70,15.90,,,,,63.9,0.09,407.60,405.30,,,406.60,404.80,,,21.34,50.00,2020-05-12,13.51,YULI PUSPITO/HERY SUGIYANTO,
539,CILACAP,GOMBONG,GBG 02,,,GBG02-091,3,100,STARLITE,454.55,19.20,22.60,25.10,5.90,,,,,66.9,0.15,406.20,403.90,,,405.20,402.90,,,21.25,50.00,2020-05-12,14.03,YULI PUSPITO/HERY SUGIYANTO,
540,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T31,3,100,B & D,454.55,107.60,75.60,55.70,16.50,,,,,238.9,0.53,399.40,401.50,,,398.40,400.50,,,21.01,50.00,2020-05-12,14.15,YULI PUSPITO/HERY SUGIYANTO,
541,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U006,3,160,B & D,727.27,48.60,102.00,88.70,0.40,,,,,239.3,0.33,399.10,400.20,,,398.10,399.20,,,20.97,50.00,2020-05-12,14.37,YULI PUSPITO/HERY SUGIYANTO,
542,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T020,3,50,TRAFINDO,227.27,15.10,46.90,33.50,10.50,,,,,95.5,0.42,394.30,390.70,,,393.30,389.70,,,20.59,50.00,2020-05-13,09.20,YULI PUSPITO/HERY SUGIYANTO,
543,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T037,3,100,SINTRA,454.55,34.70,56.10,32.20,4.30,,,,,123,0.27,404.60,403.30,,,403.60,402.20,,,21.19,50.00,2020-05-13,09.30,YULI PUSPITO/HERY SUGIYANTO,
544,CILACAP,GOMBONG,GBG 02,,,GBG02-102,3,50,STARLITE,227.27,21.30,23.00,13.60,2.40,,,,,57.9,0.25,406.50,401.40,,,405.50,400.40,,,21.20,50.00,2020-05-13,09.41,YULI PUSPITO/HERY SUGIYANTO,
545,CILACAP,GOMBONG,GBG 02,,,GBG02-112,3,100,SINTRA,454.55,83.90,70.30,4.50,9.30,,,,,158.7,0.35,400.40,402.60,,,399.40,401.60,,,21.07,50.00,2020-05-13,09.47,YULI PUSPITO/HERY SUGIYANTO,
546,CILACAP,GOMBONG,GBG 02,,,GBG02-160,3,200,TRAFINDO,909.09,6.40,39.00,24.20,31.10,,,,,69.6,0.08,405.50,403.00,,,404.50,402.00,,,21.21,50.00,2020-05-13,10.00,YULI PUSPITO/HERY SUGIYANTO,
547,CILACAP,GOMBONG,GBG 02,,,GBG02-164,3,160,UNINDO,727.27,127.50,37.30,52.90,28.90,,,,,217.7,0.30,405.80,398.30,,,404.80,397.30,,,21.10,50.00,2020-05-13,10.05,YULI PUSPITO/HERY SUGIYANTO,
548,CILACAP,GOMBONG,GBG 02,,,GBG02-165,3,160,TRAFINDO,727.27,95.90,79.90,80.20,26.70,,,,,256,0.35,403.00,400.60,,,402.00,399.60,,,21.08,50.00,2020-05-13,10.10,YULI PUSPITO/HERY SUGIYANTO,
549,CILACAP,GOMBONG,GBG 02,,,GBG02-168,3,100,TRAFINDO,454.55,41.30,149.40,37.20,47.30,,,,,227.9,0.50,403.20,400.70,,,402.20,399.70,,,21.09,50.00,2020-05-13,10.15,YULI PUSPITO/HERY SUGIYANTO,
550,CILACAP,GOMBONG,GBG 02,,,GBG02-169,3,160,SINTRA,727.27,121.20,54.10,77.00,28.10,,,,,252.3,0.35,403.70,395.60,,,402.70,394.60,,,20.97,50.00,2020-05-13,10.20,YULI PUSPITO/HERY SUGIYANTO,
551,CILACAP,GOMBONG,GBG 02,,,GBG02-175,3,100,SINTRA,454.55,77.70,47.80,48.80,16.70,,,,,174.3,0.38,400.00,399.10,,,399.00,398.10,,,20.96,50.00,2020-05-13,10.25,YULI PUSPITO/HERY SUGIYANTO,
552,CILACAP,GOMBONG,GBG 02,,,GBG02-176,3,50,B & D,227.27,0.00,0.00,8.10,7.70,,,,,8.1,0.04,406.00,402.60,,,405.00,401.60,,,21.21,50.00,2020-05-13,10.30,YULI PUSPITO/HERY SUGIYANTO,
553,CILACAP,GOMBONG,GBG 02,,,GBG02-180-U002,3,200,STARLITE,909.09,91.70,109.10,82.10,41.20,,,,,282.9,0.31,385.20,381.90,,,384.20,380.90,,,20.12,50.00,2020-05-13,10.36,YULI PUSPITO/HERY SUGIYANTO,
554,CILACAP,GOMBONG,GBG 02,,,GBG02-180-U007-B005,3,100,SCHNEIDER,454.55,27.30,66.40,39.30,49.70,,,,,133,0.29,405.40,401.60,,,404.40,400.60,,,21.17,50.00,2020-05-13,10.45,YULI PUSPITO/HERY SUGIYANTO,
555,CILACAP,GOMBONG,GBG 01,,,GBG01-183-B005,3,100,STARLITE,454.55,28.70,45.40,18.30,2.50,,,,,92.4,0.20,397.80,359.90,,,396.80,358.90,,,19.87,50.00,2020-05-13,11.05,YULI PUSPITO/HERY SUGIYANTO,
556,CILACAP,GOMBONG,GBG 01,,,GBG01-185,3,50,B & D,227.27,6.40,6.50,17.80,0.00,,,,,30.7,0.14,399.30,395.00,,,398.30,394.00,,,20.84,50.00,2020-05-13,11.16,YULI PUSPITO/HERY SUGIYANTO,
557,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T010-S004,3,100,SINTRA,454.55,55.00,49.20,54.80,12.60,,,,,159,0.35,382.70,380.50,,,381.70,379.50,,,20.02,50.00,2020-05-13,13.26,YULI PUSPITO/HERY SUGIYANTO,
558,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T010-S010,3,100,SINTRA,454.55,100.20,105.10,38.80,6.20,,,,,244.1,0.54,381.50,379.10,,,380.50,378.10,,,19.95,50.00,2020-05-13,13.33,YULI PUSPITO/HERY SUGIYANTO,
559,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T010,3,100,STARLITE,454.55,95.00,73.40,63.90,29.50,,,,,232.3,0.51,404.90,399.40,,,403.90,398.40,,,21.10,50.00,2020-05-13,13.41,YULI PUSPITO/HERY SUGIYANTO,
560,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T006,3,100,TRAFINDO,454.55,3.70,2.80,3.10,0.00,,,,,9.6,0.02,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-13,13.47,YULI PUSPITO/HERY SUGIYANTO,
561,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T003,3,100,SINTRA,454.55,191.40,80.60,73.30,73.80,,,,,345.3,0.76,394.70,398.60,,,393.70,397.60,,,20.81,50.00,2020-05-13,13.53,YULI PUSPITO/HERY SUGIYANTO,
562,CILACAP,GOMBONG,GBG 06,,,GBG06-046,3,200,STARLITE,909.09,57.80,71.20,86.80,16.10,,,,,215.8,0.24,385.00,380.60,,,384.00,379.60,,,20.08,50.00,2020-05-13,14.04,YULI PUSPITO/HERY SUGIYANTO,
563,CILACAP,GOMBONG,GBG 06,,,GBG06-038-B001,3,50,TRAFINDO,227.27,0.00,5.00,7.00,1.10,,,,,12,0.05,407.20,403.00,,,406.20,402.00,,,21.26,50.00,2020-05-13,14.19,YULI PUSPITO/HERY SUGIYANTO,
564,CILACAP,GOMBONG,GBG 06,,,GBG06-037,3,100,TRAFINDO,454.55,74.40,110.50,72.90,38.40,,,,,257.8,0.57,399.90,397.20,,,398.90,396.20,,,20.91,50.00,2020-05-13,14.24,YULI PUSPITO/HERY SUGIYANTO,
565,CILACAP,GOMBONG,GBG 06,,,GBG06-036,3,100,B & D,454.55,74.10,75.70,58.00,12.00,,,,,207.8,0.46,400.60,399.00,,,399.60,398.00,,,20.98,50.00,2020-05-13,14.31,YULI PUSPITO/HERY SUGIYANTO,
566,CILACAP,GOMBONG,GBG 06,,,GBG06-063-B008-S001,3,315,TRAFINDO,1431.82,30.30,15.40,30.70,0.10,,,,,76.4,0.05,403.80,401.80,,,402.80,400.80,,,21.13,50.00,2020-05-14,09.25,YULI PUSPITO/HERY SUGIYANTO,
567,CILACAP,GOMBONG,GBG 10,,,GBG10-080,3,50,TRAFINDO,227.27,46.80,152.80,94.60,10.80,,,,,294.2,1.29,386.40,152.80,,,385.40,151.80,,,14.13,50.00,2020-05-14,09.32,YULI PUSPITO/HERY SUGIYANTO,
568,CILACAP,GOMBONG,GBG 10,,,GBG10-094-S002,3,200,B & D,909.09,35.10,37.00,48.30,15.10,,,,,120.4,0.13,398.70,396.30,,,397.70,395.30,,,20.86,50.00,2020-05-14,09.38,YULI PUSPITO/HERY SUGIYANTO,TRAFO PREMIUM
569,CILACAP,GOMBONG,GBG 10,,,GBG10-094-S003,3,200,TRAFINDO,909.09,0.00,0.00,0.00,0.00,,,,,0,0.00,397.60,388.70,,,396.60,388.70,,,20.65,50.00,2020-05-14,09.41,YULI PUSPITO/HERY SUGIYANTO,TRAFO PREMIUM
570,CILACAP,GOMBONG,GBG 10,,,GBG10-115,3,200,TRAFINDO,909.09,47.40,44.40,46.50,9.90,,,,,138.3,0.15,394.20,392.60,,,393.20,392.60,,,20.67,50.00,2020-05-14,09.50,YULI PUSPITO/HERY SUGIYANTO,
571,CILACAP,GOMBONG,GBG 10,,,GBG10-163-S007-S003,3,200,B & D,909.09,161.40,186.50,174.50,6.40,,,,,522.4,0.57,386.10,383.00,,,385.10,382.00,,,20.17,50.00,2020-05-14,10.10,YULI PUSPITO/HERY SUGIYANTO,
572,CILACAP,GOMBONG,GBG 10,,,GBG10-241,3,100,SINTRA,454.55,75.00,129.00,53.30,29.20,,,,,257.3,0.57,385.60,379.10,,,384.60,378.10,,,20.06,50.00,2020-05-14,10.25,YULI PUSPITO/HERY SUGIYANTO,
573,CILACAP,GOMBONG,GBG 10,,,GBG10-248,3,100,TRAFINDO,454.55,60.90,60.90,60.50,7.40,,,,,182.3,0.40,383.40,380.80,,,382.40,379.80,,,20.05,50.00,2020-05-14,10.30,YULI PUSPITO/HERY SUGIYANTO,
574,CILACAP,GOMBONG,GBG 10,,,GBG10-249,3,50,B & D,227.27,3.60,0.50,0.00,2.90,,,,,4.1,0.02,386.70,382.60,,,385.70,381.60,,,20.18,50.00,2020-05-14,10.36,YULI PUSPITO/HERY SUGIYANTO,
575,CILACAP,GOMBONG,GBG 10,,,GBG10-257,3,100,SCHNEIDER,454.55,88.20,43.20,69.90,40.90,,,,,201.3,0.44,381.60,374.90,,,380.60,373.90,,,19.84,50.00,2020-05-14,10.41,YULI PUSPITO/HERY SUGIYANTO,
576,CILACAP,GOMBONG,GBG 10,,,GBG10-266,3,160,TRAFINDO,727.27,95.00,90.70,38.60,23.50,,,,,224.3,0.31,382.90,381.10,,,380.90,380.10,,,20.01,50.00,2020-05-14,10.45,YULI PUSPITO/HERY SUGIYANTO,
577,CILACAP,GOMBONG,GBG 10,,,GBG10-300,3,100,TRAFINDO,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,385.00,381.60,,,384.00,380.60,,,20.11,50.00,2020-05-14,10.55,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
578,CILACAP,GOMBONG,GBG 10,,,GBG10-317-S001,3,160,TRAFINDO,727.27,45.20,15.60,10.60,26.80,,,,,71.4,0.10,383.20,380.40,,,382.20,379.40,,,20.03,50.00,2020-05-14,11.05,YULI PUSPITO/HERY SUGIYANTO,
579,CILACAP,GOMBONG,GBG 10,,,GBG10-328,3,100,SINTRA,454.55,42.20,59.60,46.40,13.90,,,,,148.2,0.33,381.40,376.40,,,380.40,375.40,,,19.88,50.00,2020-05-14,11.15,YULI PUSPITO/HERY SUGIYANTO,
580,CILACAP,GOMBONG,GBG 10,,,GBG10-338-U003,3,100,SINTRA,454.55,82.40,105.00,112.40,24.50,,,,,299.8,0.66,375.70,365.90,,,374.70,364.90,,,19.45,50.00,2020-05-14,11.25,YULI PUSPITO/HERY SUGIYANTO,
581,CILACAP,GOMBONG,GBG 10,,,GBG10-341-U001,3,100,TRAFINDO,454.55,22.90,29.00,32.30,3.70,,,,,84.2,0.19,383.10,378.30,,,382.10,377.30,,,19.97,50.00,2020-05-14,11.40,YULI PUSPITO/HERY SUGIYANTO,
582,CILACAP,GOMBONG,GBG 10,,,GBG10-343,3,100,SINTRA,454.55,31.90,33.60,33.80,0.50,,,,,99.3,0.22,382.10,378.80,,,381.10,377.80,,,19.96,50.00,2020-05-14,13.15,YULI PUSPITO/HERY SUGIYANTO,
583,CILACAP,GOMBONG,GBG 10,,,GBG10-346,3,160,UNINDO,727.27,94.30,106.00,157.90,34.40,,,,,358.2,0.49,387.90,375.70,,,386.90,374.70,,,20.03,50.00,2020-05-14,13.23,YULI PUSPITO/HERY SUGIYANTO,
584,CILACAP,GOMBONG,GBG 10,,,GBG10-352,3,100,TRAFINDO,454.55,67.20,59.20,63.20,16.00,,,,,189.6,0.42,382.60,380.10,,,381.60,379.10,,,20.01,50.00,2020-05-14,13.35,YULI PUSPITO/HERY SUGIYANTO,
585,CILACAP,GOMBONG,GBG 10,,,GBG10-356,3,50,SINTRA,227.27,24.30,0.00,0.00,20.00,,,,,24.3,0.11,384.00,381.70,,,383.00,380.70,,,20.09,50.00,2020-05-14,13.42,YULI PUSPITO/HERY SUGIYANTO,
586,CILACAP,GOMBONG,GBG 10,,,GBG10-370-U002,3,100,SINTRA,454.55,0.00,1.30,0.50,1.80,,,,,1.8,0.00,383.80,380.40,,,382.80,379.40,,,20.05,50.00,2020-05-14,13.57,YULI PUSPITO/HERY SUGIYANTO,
587,CILACAP,GOMBONG,GBG 10,,,GBG10-377,3,100,TRAFINDO,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,381.70,379.20,,,380.70,378.20,,,19.96,50.00,2020-05-14,14.05,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
588,CILACAP,GOMBONG,GBG 10,,,GBG10-362-U003,3,100,TRAFINDO,454.55,20.20,4.30,5.80,8.40,,,,,30.3,0.07,382.30,379.20,,,381.30,378.20,,,19.97,50.00,2020-05-14,14.17,YULI PUSPITO/HERY SUGIYANTO,
589,CILACAP,GOMBONG,GBG 10,,,GBG10-244-U042,3,100,TRAFINDO,454.55,16.50,15.60,9.90,7.30,,,,,42,0.09,392.20,381.00,,,381.20,380.00,,,20.02,50.00,2020-05-14,14.30,YULI PUSPITO/HERY SUGIYANTO,
590,CILACAP,GOMBONG,GBG 10,,,GBG10-266,3,100,STARLITE,454.55,2.30,1.30,17.10,7.20,,,,,20.7,0.05,386.30,382.50,,,385.30,381.50,,,20.17,50.00,2020-05-14,14.55,YULI PUSPITO/HERY SUGIYANTO,
591,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U007-B005,3,100,STARLITE,454.55,108.60,111.60,101.00,8.40,,,,,321.2,0.71,403.20,400.70,,,402.10,399.70,,,21.09,50.00,2020-05-15,09.20,YULI PUSPITO/HERY SUGIYANTO,
592,CILACAP,GOMBONG,GBG 10,,,GBG10-051-T001,3,50,STARLITE,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,404.20,401.60,,,403.20,400.60,,,21.14,50.00,2020-05-15,09.33,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
593,CILACAP,GOMBONG,GBG 05,,,GBG05-075-U024,3,50,STARLITE,227.27,0.00,0.00,0.90,0.40,,,,,0.9,0.00,404.30,406.90,,,403.30,405.90,,,21.28,50.00,2020-05-15,09.41,YULI PUSPITO/HERY SUGIYANTO,
594,CILACAP,GOMBONG,GBG 05,,,GBG05-075-U005,3,50,SINTRA,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,407.20,401.70,,,406.20,400.70,,,21.22,50.00,2020-05-15,09.45,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
595,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B016,3,100,TRAFINDO,454.55,20.50,18.70,18.50,8.40,,,,,57.7,0.13,401.10,400.10,,,400.10,399.10,,,21.02,50.00,2020-05-15,10.00,YULI PUSPITO/HERY SUGIYANTO,
596,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B158,3,100,SINTRA,454.55,15.30,15.90,15.90,1.00,,,,,47.1,0.10,397.20,394.10,,,396.20,393.10,,,20.76,50.00,2020-05-15,10.25,YULI PUSPITO/HERY SUGIYANTO,
597,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B166-B002,3,200,B & D,909.09,192.40,239.80,171.10,0.80,,,,,603.3,0.66,388.20,388.40,,,387.20,387.40,,,20.37,50.00,2020-05-15,11.00,YULI PUSPITO/HERY SUGIYANTO,
598,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B166-B003,3,200,TRAFINDO,909.09,223.50,226.40,18.30,0.70,,,,,468.2,0.52,383.90,388.90,,,382.90,387.90,,,20.27,50.00,2020-05-15,11.08,YULI PUSPITO/HERY SUGIYANTO,
599,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B173-T005,3,100,TRAFINDO,454.55,72.20,74.50,74.00,2.30,,,,,220.7,0.49,392.80,389.40,,,391.80,388.40,,,20.52,50.00,2020-05-15,11.12,YULI PUSPITO/HERY SUGIYANTO,
600,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B179,3,100,TRAFINDO,454.55,2.10,3.20,5.50,0.00,,,,,10.8,0.02,396.80,396.30,,,395.80,395.30,,,20.81,50.00,2020-05-15,11.22,YULI PUSPITO/HERY SUGIYANTO,
601,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B182,3,100,SINTRA,454.55,28.60,23.10,18.90,9.70,,,,,70.6,0.16,395.00,395.70,,,394.00,394.70,,,20.74,50.00,2020-05-15,11.25,YULI PUSPITO/HERY SUGIYANTO,
